chr	start	end	name	score	tissue
chr10	88120585	88120911	Peak_161253	122	thyroid gland
chr10	88121004	88121247	Peak_169757	108	thyroid gland
chr10	88125941	88126220	Peak_100317	328	thyroid gland
chr10	88131595	88132264	Peak_9839	1000	thyroid gland
chr10	88136531	88137141	Peak_13173	1000	thyroid gland
chr10	88147123	88147909	Peak_206776	65	thyroid gland
chr10	88147123	88147909	Peak_230199	48	thyroid gland
chr10	88147123	88147909	Peak_238688	43	thyroid gland
chr10	88152775	88153098	Peak_155298	132	thyroid gland
chr10	88157920	88158164	Peak_141554	162	thyroid gland
chr10	88164401	88164630	Peak_193679	77	thyroid gland
chr10	88173521	88174025	Peak_147698	147	thyroid gland
chr10	88173521	88174025	Peak_88973	405	thyroid gland
chr10	88204950	88206427	Peak_105155	301	thyroid gland
chr10	88204950	88206427	Peak_210040	64	thyroid gland
chr10	88204950	88206427	Peak_38630	1000	thyroid gland
chr10	88204950	88206427	Peak_82776	458	thyroid gland
chr10	88220918	88221318	Peak_116833	246	thyroid gland
chr10	88221680	88221932	Peak_184963	88	thyroid gland
chr10	88227467	88227655	Peak_161919	120	thyroid gland
chr10	88228200	88228549	Peak_61724	714	thyroid gland
chr10	88234126	88234717	Peak_59425	753	thyroid gland
chr10	88236151	88236401	Peak_75891	527	thyroid gland
chr10	88238506	88238875	Peak_107411	288	thyroid gland
chr10	88243706	88244470	Peak_150044	143	thyroid gland
chr10	88243706	88244470	Peak_152825	138	thyroid gland
chr10	88253563	88253912	Peak_152990	138	thyroid gland
chr10	88253563	88253912	Peak_254565	34	thyroid gland
chr10	88254135	88254497	Peak_85201	436	thyroid gland
chr10	88259185	88259762	Peak_254922	33	thyroid gland
chr10	88259185	88259762	Peak_27441	1000	thyroid gland
chr10	88260505	88260980	Peak_165268	115	thyroid gland
chr10	88260505	88260980	Peak_191170	81	thyroid gland
chr10	88269938	88270452	Peak_261376	31	thyroid gland
chr10	88269938	88270452	Peak_88481	410	thyroid gland
chr10	88284327	88284652	Peak_112814	263	thyroid gland
chr10	88285378	88285631	Peak_124697	213	thyroid gland
chr10	88303054	88303348	Peak_109959	274	thyroid gland
chr10	88346537	88346998	Peak_155299	132	thyroid gland
chr10	88346537	88346998	Peak_206777	65	thyroid gland
chr10	88365654	88365904	Peak_89385	401	thyroid gland
chr10	88385519	88385884	Peak_97007	349	thyroid gland
chr10	88386895	88387514	Peak_266626	28	thyroid gland
chr10	88386895	88387514	Peak_27070	1000	thyroid gland
chr10	88402058	88402272	Peak_144598	154	thyroid gland
chr10	88404643	88405087	Peak_172087	103	thyroid gland
chr10	88423829	88424164	Peak_147861	147	thyroid gland
chr10	88433216	88433413	Peak_134976	181	thyroid gland
chr10	88433560	88434079	Peak_109387	278	thyroid gland
chr10	88433560	88434079	Peak_54713	840	thyroid gland
chr10	88435017	88435315	Peak_153167	137	thyroid gland
chr10	88449807	88450101	Peak_118211	238	thyroid gland
chr10	88459450	88460014	Peak_31001	1000	thyroid gland
chr10	88475213	88475466	Peak_206779	65	thyroid gland
chr10	88500185	88500550	Peak_96410	351	thyroid gland
chr10	88525819	88526131	Peak_97937	341	thyroid gland
chr10	88538050	88538383	Peak_222063	53	thyroid gland
chr10	88541268	88541751	Peak_102772	312	thyroid gland
chr10	88541268	88541751	Peak_247175	38	thyroid gland
chr10	88553219	88553667	Peak_40087	1000	thyroid gland
chr10	87817725	87818825	Peak_12034	602	uterus
chr10	87817725	87818825	Peak_24624	280	uterus
chr10	87817725	87818825	Peak_78259	87	uterus
chr10	87850836	87851142	Peak_39578	167	uterus
chr10	87861578	87863754	Peak_160069	55	uterus
chr10	87861578	87863754	Peak_19498	360	uterus
chr10	87861578	87863754	Peak_1969	1000	uterus
chr10	87861578	87863754	Peak_21674	321	uterus
chr10	87861578	87863754	Peak_23916	289	uterus
chr10	87861578	87863754	Peak_49230	132	uterus
chr10	88064822	88065188	Peak_36569	182	uterus
chr10	88082742	88083036	Peak_93513	76	uterus
chr10	88091421	88092122	Peak_42897	154	uterus
chr10	88097554	88097819	Peak_83458	83	uterus
chr10	88108177	88108600	Peak_102535	72	uterus
chr10	88131666	88132133	Peak_126557	63	uterus
chr10	88134452	88134665	Peak_79561	85	uterus
chr10	88154683	88154976	Peak_64727	101	uterus
chr10	88243728	88244483	Peak_48342	135	uterus
chr10	88243728	88244483	Peak_71565	94	uterus
chr10	88245990	88246736	Peak_48751	134	uterus
chr10	88245990	88246736	Peak_76991	88	uterus
chr10	88256251	88256725	Peak_135560	61	uterus
chr10	88256251	88256725	Peak_174003	53	uterus
chr10	88281973	88282300	Peak_150781	58	uterus
chr10	88282442	88283136	Peak_92890	76	uterus
chr10	88303775	88304025	Peak_184051	51	uterus
chr10	88315877	88316736	Peak_275703	40	uterus
chr10	88315877	88316736	Peak_38286	173	uterus
chr10	88315877	88316736	Peak_85855	81	uterus
chr10	88318290	88318653	Peak_210413	47	uterus
chr10	88347053	88347401	Peak_47390	137	uterus
chr10	88387145	88387450	Peak_45660	143	uterus
chr10	88553239	88553468	Peak_28566	237	uterus
chr10	87817770	87818766	Peak_17377	109	right atrium auricular
chr10	87817770	87818766	Peak_21764	93	right atrium auricular
chr10	87817770	87818766	Peak_40362	65	right atrium auricular
chr10	87861638	87862636	Peak_10030	163	right atrium auricular
chr10	87861638	87862636	Peak_22966	90	right atrium auricular
chr10	87861638	87862636	Peak_24711	86	right atrium auricular
chr10	87863262	87863754	Peak_10917	153	right atrium auricular
chr10	87955611	87956006	Peak_107832	42	right atrium auricular
chr10	87955611	87956006	Peak_152428	36	right atrium auricular
chr10	88042922	88043272	Peak_90252	47	right atrium auricular
chr10	88146965	88147280	Peak_76919	48	right atrium auricular
chr10	88227484	88227655	Peak_26434	83	right atrium auricular
chr10	88243934	88244684	Peak_16250	115	right atrium auricular
chr10	88243934	88244684	Peak_92861	47	right atrium auricular
chr10	88387214	88387449	Peak_31325	75	right atrium auricular
chr10	88435990	88436244	Peak_107835	42	right atrium auricular
chr10	87817670	87819123	Peak_115902	196	pancreas
chr10	87817670	87819123	Peak_161566	91	pancreas
chr10	87817670	87819123	Peak_1978	1000	pancreas
chr10	87817670	87819123	Peak_31495	1000	pancreas
chr10	87817670	87819123	Peak_62691	621	pancreas
chr10	87817670	87819123	Peak_73936	472	pancreas
chr10	87841298	87841575	Peak_130982	149	pancreas
chr10	87842108	87842663	Peak_134152	141	pancreas
chr10	87842108	87842663	Peak_44750	1000	pancreas
chr10	87845317	87845523	Peak_153046	102	pancreas
chr10	87850782	87851281	Peak_185094	65	pancreas
chr10	87850782	87851281	Peak_24460	1000	pancreas
chr10	87861532	87862861	Peak_103798	248	pancreas
chr10	87861532	87862861	Peak_43705	1000	pancreas
chr10	87861532	87862861	Peak_5173	1000	pancreas
chr10	87861532	87862861	Peak_55527	743	pancreas
chr10	87862993	87864407	Peak_104587	247	pancreas
chr10	87862993	87864407	Peak_11165	1000	pancreas
chr10	87862993	87864407	Peak_118105	188	pancreas
chr10	87862993	87864407	Peak_123008	171	pancreas
chr10	87862993	87864407	Peak_14477	1000	pancreas
chr10	87862993	87864407	Peak_99661	271	pancreas
chr10	87876053	87876497	Peak_140373	128	pancreas
chr10	87876053	87876497	Peak_213641	45	pancreas
chr10	87878661	87879266	Peak_186676	63	pancreas
chr10	87878661	87879266	Peak_193965	57	pancreas
chr10	87916116	87916316	Peak_162109	89	pancreas
chr10	87930165	87930496	Peak_141281	125	pancreas
chr10	87956136	87956319	Peak_178791	70	pancreas
chr10	87960119	87960533	Peak_53186	789	pancreas
chr10	87960933	87961722	Peak_122929	172	pancreas
chr10	87960933	87961722	Peak_157142	96	pancreas
chr10	87960933	87961722	Peak_173029	76	pancreas
chr10	87975861	87976394	Peak_173977	75	pancreas
chr10	87975861	87976394	Peak_225691	36	pancreas
chr10	88028714	88029024	Peak_73266	479	pancreas
chr10	88041613	88041810	Peak_192830	58	pancreas
chr10	88041923	88043041	Peak_111600	213	pancreas
chr10	88041923	88043041	Peak_113697	205	pancreas
chr10	88041923	88043041	Peak_133259	145	pancreas
chr10	88041923	88043041	Peak_74487	468	pancreas
chr10	88062567	88063449	Peak_111831	212	pancreas
chr10	88062567	88063449	Peak_225692	36	pancreas
chr10	88080086	88080608	Peak_21941	1000	pancreas
chr10	88089195	88089892	Peak_9573	1000	pancreas
chr10	88095549	88096503	Peak_109133	224	pancreas
chr10	88095549	88096503	Peak_192703	58	pancreas
chr10	88095549	88096503	Peak_93230	308	pancreas
chr10	88114014	88114848	Peak_183376	67	pancreas
chr10	88114014	88114848	Peak_190899	61	pancreas
chr10	88114014	88114848	Peak_26339	1000	pancreas
chr10	88131313	88132510	Peak_11731	1000	pancreas
chr10	88131313	88132510	Peak_245273	22	pancreas
chr10	88218438	88218660	Peak_149407	109	pancreas
chr10	88226003	88226525	Peak_173978	75	pancreas
chr10	88226003	88226525	Peak_233433	31	pancreas
chr10	88236139	88236413	Peak_77313	436	pancreas
chr10	88243267	88244547	Peak_17409	1000	pancreas
chr10	88243267	88244547	Peak_41307	1000	pancreas
chr10	88243267	88244547	Peak_61887	634	pancreas
chr10	88253490	88254505	Peak_144263	119	pancreas
chr10	88253490	88254505	Peak_28444	1000	pancreas
chr10	88253490	88254505	Peak_37093	1000	pancreas
chr10	88291281	88291620	Peak_206317	49	pancreas
chr10	88293031	88293360	Peak_170941	80	pancreas
chr10	88293669	88294383	Peak_153611	101	pancreas
chr10	88293669	88294383	Peak_180073	69	pancreas
chr10	88293669	88294383	Peak_201497	51	pancreas
chr10	88346345	88347063	Peak_149408	109	pancreas
chr10	88385483	88386721	Peak_21452	1000	pancreas
chr10	88385483	88386721	Peak_26596	1000	pancreas
chr10	88385483	88386721	Peak_86336	357	pancreas
chr10	88385483	88386721	Peak_99232	274	pancreas
chr10	88387131	88387514	Peak_24228	1000	pancreas
chr10	88457763	88458085	Peak_141878	123	pancreas
chr10	88474235	88475393	Peak_190156	62	pancreas
chr10	88474235	88475393	Peak_43572	1000	pancreas
chr10	88474235	88475393	Peak_59639	669	pancreas
chr10	88525793	88526268	Peak_180075	69	pancreas
chr10	88525793	88526268	Peak_39753	1000	pancreas
chr10	88540223	88540752	Peak_131948	146	pancreas
chr10	88540223	88540752	Peak_201499	51	pancreas
chr10	88541101	88541743	Peak_111832	212	pancreas
chr10	88541101	88541743	Peak_129007	154	pancreas
chr10	88553055	88553680	Peak_204758	51	pancreas
chr10	88553055	88553680	Peak_33032	1000	pancreas
chr10	87817586	87819077	Peak_108573	297	right ventricle myocardium superior
chr10	87817586	87819077	Peak_18433	1000	right ventricle myocardium superior
chr10	87817586	87819077	Peak_3793	1000	right ventricle myocardium superior
chr10	87817586	87819077	Peak_80062	470	right ventricle myocardium superior
chr10	87817586	87819077	Peak_96513	356	right ventricle myocardium superior
chr10	87842334	87842602	Peak_150008	169	right ventricle myocardium superior
chr10	87846003	87846410	Peak_177953	123	right ventricle myocardium superior
chr10	87850822	87851285	Peak_273780	51	right ventricle myocardium superior
chr10	87850822	87851285	Peak_27774	1000	right ventricle myocardium superior
chr10	87861484	87862999	Peak_18993	1000	right ventricle myocardium superior
chr10	87861484	87862999	Peak_244122	66	right ventricle myocardium superior
chr10	87861484	87862999	Peak_4010	1000	right ventricle myocardium superior
chr10	87861484	87862999	Peak_59128	699	right ventricle myocardium superior
chr10	87863214	87863757	Peak_14428	1000	right ventricle myocardium superior
chr10	87863214	87863757	Peak_18575	1000	right ventricle myocardium superior
chr10	87870904	87871091	Peak_178064	123	right ventricle myocardium superior
chr10	87887764	87888203	Peak_233204	71	right ventricle myocardium superior
chr10	87895544	87896019	Peak_225711	76	right ventricle myocardium superior
chr10	87895544	87896019	Peak_297761	41	right ventricle myocardium superior
chr10	87896318	87896520	Peak_160177	150	right ventricle myocardium superior
chr10	87915421	87915694	Peak_276940	49	right ventricle myocardium superior
chr10	87921933	87922638	Peak_198471	99	right ventricle myocardium superior
chr10	87921933	87922638	Peak_265227	54	right ventricle myocardium superior
chr10	87935512	87936135	Peak_158993	152	right ventricle myocardium superior
chr10	87935512	87936135	Peak_202951	95	right ventricle myocardium superior
chr10	87948476	87948897	Peak_175631	125	right ventricle myocardium superior
chr10	87961297	87961699	Peak_102537	325	right ventricle myocardium superior
chr10	87972572	87972911	Peak_267235	53	right ventricle myocardium superior
chr10	88012707	88013031	Peak_103028	322	right ventricle myocardium superior
chr10	88027554	88027934	Peak_143945	182	right ventricle myocardium superior
chr10	88041613	88041872	Peak_127493	226	right ventricle myocardium superior
chr10	88042149	88043152	Peak_127943	225	right ventricle myocardium superior
chr10	88042149	88043152	Peak_81942	456	right ventricle myocardium superior
chr10	88042149	88043152	Peak_91535	388	right ventricle myocardium superior
chr10	88045588	88046201	Peak_132925	209	right ventricle myocardium superior
chr10	88045588	88046201	Peak_145997	178	right ventricle myocardium superior
chr10	88045588	88046201	Peak_164812	143	right ventricle myocardium superior
chr10	88062458	88062701	Peak_161451	149	right ventricle myocardium superior
chr10	88064566	88065153	Peak_104036	317	right ventricle myocardium superior
chr10	88065481	88065672	Peak_137320	199	right ventricle myocardium superior
chr10	88066956	88067289	Peak_136334	202	right ventricle myocardium superior
chr10	88067816	88068043	Peak_178220	123	right ventricle myocardium superior
chr10	88071922	88072177	Peak_200116	97	right ventricle myocardium superior
chr10	88089588	88089845	Peak_100332	337	right ventricle myocardium superior
chr10	88092867	88093660	Peak_251768	62	right ventricle myocardium superior
chr10	88092867	88093660	Peak_55603	753	right ventricle myocardium superior
chr10	88106371	88106717	Peak_200117	97	right ventricle myocardium superior
chr10	88108243	88108557	Peak_180054	119	right ventricle myocardium superior
chr10	88113300	88113741	Peak_157979	155	right ventricle myocardium superior
chr10	88114154	88114652	Peak_273877	51	right ventricle myocardium superior
chr10	88114154	88114652	Peak_82999	448	right ventricle myocardium superior
chr10	88131751	88132122	Peak_89995	396	right ventricle myocardium superior
chr10	88147087	88147855	Peak_124480	236	right ventricle myocardium superior
chr10	88147087	88147855	Peak_43394	992	right ventricle myocardium superior
chr10	88157800	88158547	Peak_109781	291	right ventricle myocardium superior
chr10	88157800	88158547	Peak_81700	457	right ventricle myocardium superior
chr10	88186391	88186635	Peak_225712	76	right ventricle myocardium superior
chr10	88190197	88190434	Peak_240182	67	right ventricle myocardium superior
chr10	88193998	88194314	Peak_161405	149	right ventricle myocardium superior
chr10	88196347	88196658	Peak_218694	81	right ventricle myocardium superior
chr10	88218392	88218708	Peak_206007	92	right ventricle myocardium superior
chr10	88226052	88226609	Peak_132939	209	right ventricle myocardium superior
chr10	88226052	88226609	Peak_85998	424	right ventricle myocardium superior
chr10	88227165	88228002	Peak_112805	278	right ventricle myocardium superior
chr10	88227165	88228002	Peak_33735	1000	right ventricle myocardium superior
chr10	88232157	88232866	Peak_285487	46	right ventricle myocardium superior
chr10	88232157	88232866	Peak_67179	595	right ventricle myocardium superior
chr10	88233973	88234712	Peak_192198	106	right ventricle myocardium superior
chr10	88233973	88234712	Peak_266475	53	right ventricle myocardium superior
chr10	88233973	88234712	Peak_271686	52	right ventricle myocardium superior
chr10	88238068	88238431	Peak_187638	111	right ventricle myocardium superior
chr10	88243278	88244604	Peak_11130	1000	right ventricle myocardium superior
chr10	88243278	88244604	Peak_11435	1000	right ventricle myocardium superior
chr10	88243278	88244604	Peak_97748	350	right ventricle myocardium superior
chr10	88245990	88246488	Peak_143359	183	right ventricle myocardium superior
chr10	88245990	88246488	Peak_49604	858	right ventricle myocardium superior
chr10	88255843	88257178	Peak_152639	164	right ventricle myocardium superior
chr10	88255843	88257178	Peak_191310	107	right ventricle myocardium superior
chr10	88255843	88257178	Peak_27429	1000	right ventricle myocardium superior
chr10	88270914	88271674	Peak_145372	180	right ventricle myocardium superior
chr10	88270914	88271674	Peak_246532	64	right ventricle myocardium superior
chr10	88271757	88272240	Peak_49801	855	right ventricle myocardium superior
chr10	88286111	88286310	Peak_194692	102	right ventricle myocardium superior
chr10	88343653	88344617	Peak_106616	306	right ventricle myocardium superior
chr10	88343653	88344617	Peak_129477	221	right ventricle myocardium superior
chr10	88343653	88344617	Peak_83091	447	right ventricle myocardium superior
chr10	88346621	88347396	Peak_188772	109	right ventricle myocardium superior
chr10	88346621	88347396	Peak_208833	90	right ventricle myocardium superior
chr10	88346621	88347396	Peak_264111	55	right ventricle myocardium superior
chr10	88386202	88387533	Peak_175072	126	right ventricle myocardium superior
chr10	88386202	88387533	Peak_186247	113	right ventricle myocardium superior
chr10	88386202	88387533	Peak_32829	1000	right ventricle myocardium superior
chr10	88389528	88389766	Peak_92086	383	right ventricle myocardium superior
chr10	88415553	88416137	Peak_75318	511	right ventricle myocardium superior
chr10	88428422	88428909	Peak_143946	182	right ventricle myocardium superior
chr10	88428422	88428909	Peak_175633	125	right ventricle myocardium superior
